Date,beta0,beta1,beta2,Taux directeur,IPC,PIB,europe_beta0,europe_beta1,europe_beta2,PIB_diff,IPC_diff,Taux directeur_diff,beta0_diff,beta1_diff,beta2_diff,europe_beta0_diff,europe_beta1_diff,europe_beta2_diff
2024-06-01,5.18563791970964,-2.113078008684704,-1.854953989949708,3.0,119.0,390419.0,2.907958718457323,0.980803886693259,-2.5187699075807464,-0.25779136998046237,0.550711098879698,0.0,-0.3496061763223972,0.13312560265587736,0.6212143421392026,0.06283733114263992,-0.6415049535762236,0.836724603893981
2024-07-01,5.178733662731468,-2.0846426595532885,-1.943649296029154,2.75,118.8,407904.0,2.953571836716903,0.7538584674850701,-2.578836496547925,2.7924991625189146,-0.6491090473827036,-2.32379000772445,-0.007813787606646144,0.1447461323322559,-0.32142111982666455,0.15545952625683748,-1.1191444346040225,-0.1732686628234508
2024-08-01,5.073673728905342,-2.3320477773330417,-1.840592516872862,2.75,119.7,407904.0,3.0041609978528983,0.611825345395527,-2.8143281042645785,-0.25779136998046237,1.2363226110296488,0.0,-0.6044865545310151,-1.6199679651771075,0.3447733387110765,0.18462284116991876,-0.7114003153566296,-0.610152418427011
2024-09-01,5.086588054857496,-2.392562520070664,-1.99198511800534,2.75,119.7,407904.0,2.753267593958625,0.8338464509897555,-3.266041174102102,-0.25779136998046237,-0.3063032913077282,0.0,0.11266022972273616,-0.4243200487607272,-0.5392471240564793,-1.5822893826885072,1.0367678000082918,-1.1486368665795428
2024-10-01,5.06899747721994,-2.350625573474699,-2.5440700829758693,2.75,119.4,415368.0,2.751502014371879,0.8459032417752161,-3.736728267037939,1.0443172107787797,-0.8205119254201791,0.0,-0.07277423330712968,0.23112381161693166,-1.931352101893493,-0.12221490697867608,0.028530860010539782,-1.1958903457536743
2024-11-01,5.003697265889903,-2.22853131851139,-2.6269548464332653,2.75,119.2,415368.0,2.84070693148734,0.4207697665279269,-3.4393538462083435,-0.25779136998046237,-0.6491090473827036,0.0,-0.3627935175543085,0.743937372579364,-0.30123384889739047,0.4109399128281153,-2.070832436191144,0.7169132045061826
2024-12-01,4.852767344602002,-2.1449497776103224,-2.3495855336152114,2.75,119.0,415368.0,2.7717774351460003,0.3213696274837958,-2.9617968049097017,-0.25779136998046237,-0.6491090473827036,0.0,-0.8833229215808669,0.4975488343056405,0.9503784555283208,-0.5158454491096517,-0.5066791063843741,1.1656454348696659
2025-01-01,4.845679339471663,-2.191855459283761,-2.202978302560868,2.5,119.9,409669.0,2.6362568208156514,0.2365904220025606,-2.791510318069955,-1.25199244202587,1.2363226110296488,-2.32379000772445,-0.008930763434146269,-0.3372548614705502,0.49607844543587737,-0.9061189641414942,-0.43647019812874566,0.4004095821085438
2025-02-01,4.754998028760265,-2.2254063472332644,-2.1951849572285296,2.5,120.3,409669.0,2.987582643320387,-0.2365123921993812,-2.427124004723369,-0.25779136998046237,0.3793082208421982,0.0,-0.5170811887494995,-0.25181637226748393,0.013804464830133497,1.9471635143974073,-2.301178528885054,0.8838016419800564
2025-03-01,4.712874138323205,-2.149497748833383,-2.1348552051874408,2.5,119.9,409669.0,2.929231209984358,-0.4631771888153519,-2.258328975030294,-0.25779136998046237,-0.9919148034576547,0.0,-0.2219083445473433,0.4484604972938602,0.19632901457793253,-0.4538501266705183,-1.117796900553153,0.3966952122643526
2025-04-01,4.675595477701942,-2.2003127841786903,-2.173254444756404,2.25,119.5,420816.0,3.3937744130733494,-1.024564647933873,-2.5106066010405748,1.6868233606898582,-0.991914803457679,-2.32379000772445,-0.1924549621917323,-0.36226530179552935,-0.14668006940034944,2.6107016320576073,-2.725116474342836,-0.6519568244691332
2025-05-01,4.477053567928874,-2.2040254714735883,-2.041236541806363,2.25,119.0,420816.0,3.3124527995549697,-1.102850318725653,-3.2418385352392955,-0.25779136998046237,-1.1633176814951545,0.0,-1.172748636124324,-0.06092381060265693,0.44539148928139116,-0.5884724791914719,-0.40528860638527064,-1.8447590736323347
2025-06-01,4.528391870154675,-2.334050641020118,-2.5185811786006105,2.25,119.5,420816.0,3.4074815351863963,-1.338442576591059,-3.0458511462743068,-0.25779136998046237,0.550711098879698,0.0,0.3462334776047332,-0.8690192311800871,-1.6716856038780066,0.44507182398642564,-1.1606660720134414,0.46441588362081826
2025-07-01,4.322034992050072,-2.173660064733891,-2.0763498691036366,2.25,119.4,431008.0,3.363758551755491,-1.4252722695299995,-2.521263230486732,1.5202218474764235,-0.47770616934520377,0.0,-1.2202545871558288,0.9889415189182904,1.5231500552527253,-0.36811652230481223,-0.4463165246425798,1.282772542636363
2025-08-01,4.429267050662455,-2.2408373023997634,-2.417904106964412,2.25,120.0,431008.0,3.5333621876842822,-1.5952060595545152,-2.685510451841008,-0.25779136998046237,0.7221139769171735,0.0,0.6860027436110114,-0.4669439569063495,-1.1999159687217875,0.8821362456560767,-0.8453777680883996,-0.43272325067462164
2025-09-01,4.389163017703845,-2.187349176217729,-2.407969803001264,2.25,120.2,431008.0,3.6746219859349054,-1.701326618631959,-2.669565176312381,-0.25779136998046237,0.03650246476724716,0.0,-0.20962995180265345,0.305023517800952,0.021242687856759094,0.716020260608695,-0.5389501889064594,0.01603357620769522
2025-10-01,4.3172226025039935,-2.158601430818765,-2.1451702666995085,2.25,119.5,443762.0,3.7591418830921737,-1.7568741504585286,-2.6280810919601043,1.9671674776888,-1.5061234375701298,0.0,-0.4031582620415916,0.1467447154390991,0.8997594264556599,0.38348220882350637,-0.29610133009783246,0.07963619567471407
2025-11-01,4.284621777506911,-2.054621235501856,-1.8373631223172688,2.25,118.8,443762.0,3.641948617090193,-1.6654319246389475,-2.500176132047104,-0.25779136998046237,-1.5061234375701298,0.0,-0.1640191425353695,0.628051053290972,1.0561270563481593,-0.7987070619339692,0.4097352954980199,0.29486134968445116
2025-12-01,4.29141007695615,-2.055888612168148,-1.5899928026734833,2.25,118.7,443762.0,3.717488362980827,-1.7419458540558792,-2.396841919603304,-0.25779136998046237,-0.47770616934520377,0.0,0.07542108776858678,-0.04527971679940888,0.8461544884729453,0.3308518384950581,-0.396780803028917,0.23366961940075168
