Date,beta0,beta1,beta2,lambda,rmse
2008-05-01,5.199886463224256,-1.2404786568640924,-2.553416901230084,2.7999999999999994,0.006169798137600213
2008-06-01,5.248777280284619,-1.2844823969538808,-1.5784654362679427,3.6999999999999993,0.030361937862178178
2008-07-01,4.9390470959800705,-0.7131390048785502,-0.0041551031248000005,3.499999999999999,0.06312324942726624
2008-08-01,5.184583180493121,-0.8912522280781412,-0.5395530613395432,4.899999999999999,0.03376732513761586
2008-09-01,5.1785746436537226,-0.835804001802062,-2.2321408553239475,2.9999999999999996,0.017102450532721886
2008-10-01,5.284870896651593,-1.0126946541147066,-2.804634119090344,2.6999999999999993,0.008150059370727152
2008-11-01,4.832329124486452,-1.2729715946225184,-3.7142934218889905,1.1999999999999997,0.06121768370487877
2008-12-01,5.04196152046687,-2.628040640623041,-3.3180153808718122,1.6999999999999997,0.030143071093096836
2009-01-01,4.292044977021301,-2.2940912443360553,-3.186872188434173,1.0999999999999999,0.07846652638812089
2009-02-01,4.796440925443997,-3.357100945927254,-4.16703837568632,1.2999999999999998,0.08229813702732239
2009-03-01,5.000378861790826,-3.9329139787731355,-4.7870076395482215,1.2999999999999998,0.11483602948892555
2009-04-01,5.022409748787526,-4.176563253487215,-4.809239505286721,1.2999999999999998,0.09499832137475689
2009-05-01,5.071794598750813,-4.392155941945705,-3.856277734969247,1.4999999999999998,0.09157391763264305
2009-06-01,5.248878090807025,-4.546871089333487,-4.702265460703898,1.4,0.09269406125852027
2009-07-01,5.304117597786578,-4.587727385277911,-4.716843374687341,1.2999999999999998,0.07237315301640143
2009-08-01,5.157687014076039,-4.7673022930241675,-4.28594353298396,1.4,0.0909510189618747
2009-09-01,4.436530595687035,-4.313034559581917,3.849679818667833,4.899999999999999,0.046144445829596495
2009-10-01,4.951915993555379,-4.652098091176279,-4.111438329854482,1.4,0.05778164409096496
2009-11-01,4.696649334392522,-4.565275443094791,3.1380583847046366,4.899999999999999,0.07216484778095611
2009-12-01,4.988472445588757,-4.6353731179359094,-3.6218454028150213,1.5999999999999996,0.07483400248796027
2010-01-01,4.96988169863393,-4.6899517317449035,-3.3304746878589837,1.6999999999999997,0.06875394614452553
2010-02-01,4.748777083110197,-4.757413103318079,3.189020070181896,4.899999999999999,0.07662799242302962
2010-03-01,4.882009619521186,-4.596317716737168,-4.236011181203198,1.4999999999999998,0.10274443811445581
2010-04-01,4.854224777561428,-4.534325996492275,-4.5918454324927716,1.4999999999999998,0.10440090112772314
2010-05-01,4.758752815189287,-4.412645997111502,-4.500638421271678,1.4999999999999998,0.08498329911771968
2010-06-01,4.724295152673173,-4.419790958643123,-4.79408161285798,1.6999999999999997,0.06097197864262182
2010-07-01,4.354721122034571,-3.954253503678447,-5.671811349271736,1.4,0.08172079102393921
2010-08-01,4.247968687831741,-3.6779038782084026,-5.014942994651908,1.4999999999999998,0.07962009564287818
2010-09-01,3.8752308853930026,-3.2856433469957267,-4.842978848047376,1.4999999999999998,0.07031968044919014
2010-10-01,3.784198257808057,-3.2388329274602583,-4.408374985312422,1.4999999999999998,0.06779963441742605
2010-11-01,3.7816521494036084,-2.9896098711295,-4.310813387806121,1.4999999999999998,0.0767010007367907
