Date,beta0_ecb,beta1_ecb,beta2_ecb
2009-03-30,5.110638357434508,-4.633969652345783,-2.4700486527827277
2009-03-31,5.086989663164218,-4.6176077584546125,-2.458039536655726
2009-04-01,5.12571436786368,-4.681185769423835,-2.5527251180955175
2009-04-02,5.178763810622714,-4.67235502172098,-2.3972443192809005
2009-04-03,5.157574107932057,-4.654765979492667,-2.1545369019007157
2009-04-06,5.188997859184303,-4.704452931610139,-2.1316742331747087
2009-04-07,5.221261670308758,-4.768047304403225,-2.243652527081883
2009-04-08,5.19601371012088,-4.752173720752935,-2.1711514748940783
2009-04-09,5.275694982214552,-4.803254281242435,-2.321913494409412
2009-04-14,5.236890684429324,-4.740900661935988,-2.4760140604861776
2009-04-15,5.2413740518158916,-4.724713705055853,-2.712679333361286
2009-04-16,5.251494698304801,-4.701355448824297,-2.57943787024546
2009-04-17,5.247386630281445,-4.652077333907464,-2.4903492567551195
2009-04-20,5.199052775901728,-4.560672775174698,-2.6169549664149137
2009-04-21,5.132866850930839,-4.4998059743223,-2.603732812717315
2009-04-22,5.153961754970631,-4.52670222615305,-2.47525719199921
2009-04-23,5.1110012305115875,-4.541812759147688,-2.305871933861684
2009-04-24,5.146893119227237,-4.614143047843729,-2.3732007192475706
2009-04-27,5.11825431997537,-4.576113826858593,-2.5804060250533336
2009-04-28,5.104593618395519,-4.59391857602407,-2.4845365468138967
2009-04-29,5.085543083579564,-4.607236819988954,-2.4167824689840876
2009-04-30,5.048189500808752,-4.579955141966841,-2.2369821872507996
2009-05-04,5.134853418821282,-4.654884677514942,-2.4508879782849244
2009-05-05,5.103641522009285,-4.628881052003596,-2.3928259080293737
2009-05-06,5.142295084420922,-4.685278030835908,-2.4968030621128405
2009-05-07,5.292592418220329,-4.879924132493914,-2.3973751222749766
2009-05-08,5.39572978712516,-4.980718155033684,-2.733873135000064
2009-05-11,5.325481138007764,-4.887048100420183,-2.777115464979059
2009-05-12,5.346181644796082,-4.901543451679528,-2.691605305448782
2009-05-13,5.379000761245075,-4.94480341216549,-3.0366777024371894
2009-05-14,5.386631245255138,-4.95257661775922,-3.0215337490084746
2009-05-15,5.391584913336721,-4.9895917907479586,-2.8940194019747114
2009-05-18,5.404333742217943,-5.016467672243353,-2.9554437748716755
2009-05-19,5.44783632190494,-5.005614864928346,-2.8881519722960376
2009-05-20,5.432378243925172,-4.925420838337548,-2.851570695559879
2009-05-21,5.431727628454122,-4.895678566742114,-3.1110272681733337
2009-05-22,5.5161755442843505,-4.999917349612251,-3.0053404955658043
2009-05-25,5.536331418068199,-5.015953536829553,-2.7120620308613987
2009-05-26,5.478189041653317,-4.977655862598435,-2.5874721074543987
2009-05-27,5.5011298112435405,-5.014950387288498,-2.4328011019251146
2009-05-28,5.531030136637494,-5.073199385558602,-2.3549594727822645
2009-05-29,5.558665915514631,-5.129826882422467,-2.479228961896499
2009-06-01,5.622385837417732,-5.180140876113408,-2.6256562864791997
2009-06-02,5.673959105097675,-5.216642898112164,-2.835140844980974
2009-06-03,5.53687441806116,-5.065323872325074,-2.76913173857385
2009-06-04,5.548212488026698,-5.054204034811787,-2.3990242312730072
2009-06-05,5.465565475322563,-4.974422607670565,-1.8482976398498943
2009-06-08,5.3646967105274115,-4.859694171522167,-1.5907862832489499
2009-06-09,5.331595363192123,-4.837307748918614,-1.5804313239844305
2009-06-10,5.3581287855066515,-4.904646331493018,-1.5526547391640906
2009-06-11,5.434488026466292,-5.031632217181274,-1.4630021740115882
2009-06-12,5.371675961599659,-4.970343293150708,-1.6111337191002189
2009-06-15,5.361392053554691,-4.9060961762207445,-1.9203453140157933
2009-06-16,5.396819661615059,-4.929612939645973,-2.0898930939958134
2009-06-17,5.410317879641815,-4.947794714978915,-2.308284675391861
2009-06-18,5.454530092398925,-5.066258534799982,-2.1337239043688045
2009-06-19,5.522226171922938,-5.094993583702377,-2.4084477135333024
2009-06-22,5.4210359696574635,-5.005073262048808,-2.409868365004954
2009-06-23,5.437659619381614,-5.021350095881506,-2.3882931387882587
2009-06-24,5.472174395700871,-5.148812189306935,-2.5106713960621954
2009-06-25,5.482880742677593,-5.1890659952159846,-2.640290924135766
2009-06-26,5.442973678839277,-5.1155893122064064,-2.697329667913656
2009-06-29,5.392436484468529,-4.998456752381863,-2.6812822603825737
2009-06-30,5.364484357964123,-5.031354055883291,-2.385655441094123
2009-07-01,5.37460235833971,-5.021649732008957,-2.5077874013875676
2009-07-02,5.365063250156036,-5.081457056122968,-2.6721278463819456
2009-07-03,5.350706258280848,-5.087811803784243,-2.5906672793340726
2009-07-06,5.305170718163404,-5.049331812270042,-2.5780962840773487
2009-07-07,5.317021182656223,-5.081328452250058,-2.5609436229942504
2009-07-08,5.318445627431846,-5.120559509107109,-2.4888309461488003
2009-07-09,5.2876974699182195,-5.106897033813458,-2.3382126831436834
2009-07-10,5.275968115836324,-5.086623940455968,-2.4926993356857015
2009-07-13,5.208842942741354,-5.030613484706725,-2.3377751311291597
2009-07-14,5.212922100177986,-5.062857117735855,-2.0873081853505013
2009-07-15,5.2405228318665,-5.1014169849018165,-2.0463965552632253
2009-07-16,5.259460599098018,-5.155834853272526,-2.1176224666720045
2009-07-17,5.315153752395722,-5.223091350235807,-2.1313514251814105
2009-07-20,5.339247012053322,-5.232385059250282,-2.091173913350754
2009-07-21,5.340431142994492,-5.227049396224402,-2.1987331823106064
2009-07-22,5.3241396896549595,-5.19351359460419,-2.304953741588872
2009-07-23,5.327226819909826,-5.190490274390615,-2.346091365428094
2009-07-24,5.305206041338466,-5.169312682662922,-2.158671578941024
2009-07-27,5.316466738867598,-5.181532057894157,-2.0191785186121782
2009-07-28,5.249608496606841,-5.092656885355246,-2.0857368033309287
2009-07-29,5.192186061217221,-5.041483761873407,-2.0417673848317057
2009-07-31,5.0129892824028985,-4.866718890195517,-1.910976945903738
2009-08-03,5.018118482526723,-4.869545130923834,-1.8206066751469532
2009-08-04,4.989085397864004,-4.827830696564522,-1.7037409398825807
2009-08-05,4.934571962467124,-4.779699740757544,-1.36537626106421
2009-08-06,4.911192781228633,-4.771562458473018,-1.206420647987426
2009-08-07,4.942303566540606,-4.818994211450247,-0.9999980146414175
2009-08-10,4.949849219890885,-4.825300050833741,-1.0381905427699787
2009-08-11,4.909820601397563,-4.7978379088773675,-1.1824492561196192
2009-08-12,4.951659253821418,-4.861970855166975,-1.1568489166764326
2009-08-13,4.948592157848156,-4.873938953247708,-1.3100620562574803
2009-08-17,4.878968334873772,-4.782903956803399,-1.4975746492545556
2009-08-18,4.872758092543443,-4.771069472020243,-1.4704078526036413
2009-08-19,4.838198869072456,-4.737200636921033,-1.5069561690109752
2009-08-24,4.8559406371834966,-4.75146503715607,-1.353494157766027
2009-08-25,4.882917322304024,-4.772315578111359,-1.5648588697638972
2009-08-26,4.847652971042958,-4.722035777067634,-1.6342733233602904
2009-08-27,4.843906774269482,-4.730138501485254,-1.6170522764313207
2009-08-28,4.889053853708386,-4.790698221886833,-1.6262747815120513
2009-08-31,4.899063305391073,-4.804308496349195,-1.6137964389386676
2009-09-01,4.948322090241274,-4.867709163931988,-1.6773082151021335
2009-09-02,4.959650471314456,-4.8614236422680275,-1.835317275957779
2009-09-03,5.048759473910228,-4.987168558410223,-1.954198898729222
2009-09-04,4.994512022241347,-4.9293966183461615,-1.9654529928589588
2009-09-07,5.062101942925065,-5.012309861089962,-2.125351528008231
2009-09-08,5.113575598306564,-5.067686555478942,-2.1592156616003844
2009-09-09,5.201420038779285,-5.133847131391088,-2.276423860867141
2009-09-10,5.176226317410883,-5.078917446832975,-2.509477724055695
2009-09-11,5.115553162489817,-5.015916925015679,-2.4422444345327388
2009-09-14,5.0492416968086,-4.9447165136584825,-2.2942738688995883
2009-09-15,5.070400580244249,-4.965037486639315,-2.241253817107807
2009-09-16,5.107459510911408,-4.994071465933678,-2.2200946555783445
2009-09-17,5.1066077946732,-4.972810383122356,-2.122535522206436
2009-09-18,5.140542464537417,-4.989233492044764,-2.277788941419653
2009-09-23,5.152066650142557,-5.054250689047181,-2.2392131325733318
2009-09-24,5.154151127024841,-5.035141032252156,-2.4893724457655955
2009-09-25,5.021312431773849,-4.898758020717429,-2.281998761116905
2009-09-28,4.966247877122764,-4.85025368843569,-2.194447201175547
2009-09-29,4.94494916414398,-4.836968306992544,-2.038340622305834
2009-09-30,4.894314927153818,-4.780400896311018,-1.9692569937397262
2009-10-01,4.960999180254031,-4.82746306794727,-2.0745070624792574
2009-10-02,4.952127071448661,-4.794140773276667,-2.321901523547576
2009-10-05,4.9358770553698825,-4.778406647475268,-2.291724421879067
2009-10-06,4.953988737312811,-4.791140422499928,-2.235671137281108
2009-10-07,4.908618875081692,-4.7099368970372515,-2.230212606573227
2009-10-08,4.904367300380586,-4.698329298379062,-2.322393921618963
2009-10-09,4.936847478621791,-4.6913564406856025,-2.0630371170749773
2009-10-12,4.95039441249558,-4.71511981950268,-2.1423504598927896
2009-10-13,4.96684125799006,-4.7428453230885514,-2.261577919276501
2009-10-14,5.0202432312858045,-4.780441963824928,-2.26738680183247
2009-10-15,5.074208376956288,-4.845633082039849,-2.1129809461622657
2009-10-16,5.047623684167186,-4.806903749861505,-2.0647292380235607
2009-10-19,5.056706637024468,-4.817123881625219,-2.1151735823810984
2009-10-20,5.014119997479293,-4.753478339911765,-2.2348495254139107
2009-10-21,5.1037383136285115,-4.841009449684911,-2.3452002722180763
2009-10-22,5.07457229428276,-4.814545873118205,-2.3280182722918035
2009-10-23,5.131682625267503,-4.879816221205158,-2.2891863132081767
2009-10-26,5.168928045764496,-4.934878804010044,-2.312838384066676
2009-10-27,5.105971017788654,-4.859365879412727,-2.5133886897977975
2009-10-28,5.063493612160677,-4.8219862018903665,-2.503155507284676
2009-10-29,5.07490810602348,-4.825899804887719,-2.264405364090558
2009-10-30,5.025160465231141,-4.76846103408708,-2.3139564984520335
2009-11-02,5.035552563942247,-4.763000768129951,-2.4646975817470578
2009-11-03,5.0684644992111245,-4.800136249029764,-2.5780973779275316
2009-11-04,5.122262907151119,-4.8603667806203745,-2.493374094781895
2009-11-05,5.1540318905852995,-4.919582028811463,-2.440621749195327
2009-11-09,5.154780645109925,-4.925345736040252,-2.6297397420708215
2009-11-10,5.101414600926854,-4.865286825763193,-2.622942806166321
2009-11-11,5.11029891850168,-4.880057805138483,-2.5741259505025735
2009-11-12,5.127971057149128,-4.906014826825429,-2.5545585009239526
2009-11-13,5.12292351890431,-4.905312981221385,-2.593605586713493
2009-11-16,5.115679082586796,-4.886823377892219,-2.599545558317299
2009-11-17,5.05143886115455,-4.817557761121805,-2.5213763524350012
2009-11-19,5.012726038246986,-4.78560888364463,-2.4732168379199075
2009-11-20,5.0108910646344,-4.787110138398649,-2.300094102489275
2009-11-23,5.009435874444884,-4.771960574412627,-2.281466758543079
2009-11-24,5.016622043601563,-4.757477848826007,-2.4804911725760697
2009-11-25,5.0146083571889255,-4.734278288593225,-2.4595458105786268
2009-11-26,5.020186204709836,-4.735953673776694,-2.766119784346012
2009-11-27,5.02572228239315,-4.765137102355701,-2.7063464633155814
2009-11-30,4.960290417063461,-4.683943539387275,-2.6214032672582226
2009-12-01,4.968373013266845,-4.685832131860751,-2.741391232771576
2009-12-02,4.986068331028211,-4.710940801916385,-2.736782806880473
2009-12-03,4.976665224248997,-4.752014467340266,-2.5059378737892395
2009-12-04,4.992255905857341,-4.795324009688199,-2.28313796685506
2009-12-07,4.933091518437187,-4.72177457539106,-2.3708241239918952
2009-12-08,4.938562259590929,-4.732645442297567,-2.599276671266039
2009-12-09,4.959500790945827,-4.748438230228819,-2.5814522976914063
2009-12-10,5.010170501541656,-4.7837123764060605,-2.6281275748246515
2009-12-11,5.053336740620839,-4.82957102151287,-2.5961015336740085
2009-12-14,5.035091261728828,-4.811820170008967,-2.6604655189411197
2009-12-15,5.034179684719831,-4.797985862865792,-2.6241716352847186
2009-12-16,5.02066843277449,-4.803769879536746,-2.662309516274937
2009-12-17,4.970297283656178,-4.761635688654611,-2.7360050694340328
2009-12-21,4.985069869107002,-4.799126358860885,-2.596915256372555
2009-12-22,5.060384973661223,-4.8733201387443685,-2.6511617002326338
2009-12-23,5.103565705320339,-4.924292944899816,-2.6767126543865496
2009-12-24,5.100808181754398,-4.910227254133293,-2.675038144658259
2009-12-28,5.122661821470201,-4.944485074916247,-2.5363657913514506
2009-12-29,5.123258137953052,-4.955933329018789,-2.407364234205755
2009-12-30,5.1313537561754545,-4.955233012087794,-2.3509643820724757
2009-12-31,5.133090382953682,-4.945715229018321,-2.3739395678138817
2010-01-04,5.092345034606769,-4.937150875417727,-2.074782887501175
2010-01-05,5.090330905320349,-4.953144435956464,-2.168339289672611
2010-01-06,5.129328473552707,-5.0120023225440065,-2.198869748871163
2010-01-07,5.078236207076568,-4.984168926208426,-2.1430114509841123
2010-01-08,5.068578062046517,-4.973632620098693,-2.2087060550408526
2010-01-12,5.050995852430188,-4.953755240551329,-2.3495894945062634
2010-01-13,5.085079024943766,-4.984201069538552,-2.4149970729683106
2010-01-14,5.098558103139848,-5.008637007892519,-2.4193288361712106
2010-01-15,5.067640350910465,-4.998336737161057,-2.456311529969389
2010-01-18,5.037859081005314,-4.958345425209804,-2.3976365038905234
2010-01-19,5.057398153954851,-4.984616350189224,-2.3281648862034947
2010-01-20,5.082716336829381,-4.975670410913782,-2.599023956553942
2010-01-21,5.117847792993282,-5.012480746569158,-2.6619395859080033
2010-01-22,5.101683036065015,-5.017148943978083,-2.731894771862138
2010-01-25,5.07856777984329,-4.98915091670355,-2.6451058398607916
2010-01-26,5.066169554170944,-4.967259386834012,-2.695507419407224
2010-01-27,5.013479987758294,-4.907769324513056,-2.6231478479866577
2010-01-28,5.0119353725727604,-4.913881617138578,-2.5277670608267555
2010-01-29,5.02672909434277,-4.934137013668972,-2.454248931753473
2010-02-01,4.979045276755799,-4.861036385390074,-2.5212898475704546
2010-02-02,4.950437832595771,-4.8480079092750525,-2.359805711294755
2010-02-03,5.007179110389629,-4.872908305848534,-2.519055525612116
2010-02-04,4.958488236419883,-4.816551653262895,-2.494752998493493
2010-02-05,4.906994819499236,-4.777763890220897,-2.5071811662073937
2010-02-08,4.894495625742193,-4.792271158985011,-2.4751214554402554
2010-02-09,4.951578108542353,-4.833918477677147,-2.6180869274861114
2010-02-10,4.977155504644439,-4.8514443596364405,-2.691147961565581
2010-02-11,4.978673532990507,-4.85067258181657,-2.608466892565607
2010-02-12,5.004748810968656,-4.888919971187268,-2.7551559232569565
2010-02-15,5.022865294399698,-4.917199655525547,-2.742016762397618
2010-02-16,5.035204359013671,-4.918409970882645,-2.804914031025544
2010-02-17,5.039122960609784,-4.9195512200861735,-2.881662098130741
2010-02-18,5.0842794489713095,-4.958248372231883,-2.9758787785421768
2010-02-19,5.09109898428229,-4.980524807877378,-2.8202001481582
2010-02-22,5.088378506898131,-4.991131996815924,-2.778353899284348
2010-02-23,5.037365726946888,-4.911816874256159,-3.0765140641717905
2010-02-24,4.962795012848715,-4.866254535945286,-2.8751914281216533
2010-02-25,4.977310457036463,-4.863382186572473,-3.0779509173116564
2010-02-26,4.962270696645912,-4.85721556106511,-3.0973066411116057
2010-03-01,4.979850978083447,-4.850644111477077,-3.148335973312765
2010-03-02,4.989628224447367,-4.858030497208225,-3.205537700029006
2010-03-03,5.018723999628788,-4.896330102753825,-3.1097836063344295
2010-03-04,5.01749207206497,-4.888452131838854,-3.16621542619764
2010-03-05,5.020264417787929,-4.914495345707602,-3.025035280438134
2010-03-08,5.023143001286907,-4.9139436914682175,-3.060268001039658
2010-03-09,5.015055890161964,-4.88404229770354,-3.225387815610747
2010-03-10,5.019116608845359,-4.8996856287476085,-3.1129278575371706
2010-03-11,5.017945511929112,-4.890025468684243,-3.0542664365176426
2010-03-12,5.016443879296551,-4.8951166917509585,-2.9041170578234534
2010-03-15,4.9809496977859435,-4.854323727443305,-2.9555271853719542
2010-03-16,4.973909370605947,-4.835089620112888,-3.015092576151052
2010-03-17,4.981454413345629,-4.822491442187593,-3.2610593330505715
2010-03-18,4.991259259689925,-4.836715369273729,-3.1788133103277474
2010-03-19,4.989755432489145,-4.836197523648088,-3.1358262417884406
2010-03-22,4.9395722216414715,-4.787081208667848,-3.1114837022361237
2010-03-23,4.915840521726581,-4.766291794785923,-3.1331258451943897
2010-03-24,4.9238455991232675,-4.787781001090863,-3.0148786804258316
2010-03-25,4.9471865989988295,-4.820924348227803,-2.9901963072419853
2010-03-26,4.969457050535893,-4.851565171149208,-2.9242867960849117
2010-03-29,4.940724217450204,-4.8119858200415555,-3.0080569965742874
2010-03-30,4.943261426713417,-4.814427401353237,-2.9635763429557938
2010-03-31,4.891164395500733,-4.731817106605109,-3.0251383929491897
2010-04-01,4.879867459830875,-4.710485237970407,-2.9600729834279234
2010-04-06,4.874562402624634,-4.716604012486521,-2.8386557126164083
2010-04-07,4.856667828461051,-4.715173750279349,-2.831475383118306
2010-04-08,4.867712284109349,-4.713292094948879,-2.9606293618711845
2010-04-09,4.90878651608299,-4.757603191854354,-2.852407539855796
2010-04-12,4.908058008369553,-4.748839936160135,-2.8471271003926972
2010-04-13,4.915764358572698,-4.7333273034966865,-3.0472642568337593
2010-04-14,4.924946256287801,-4.764708800983798,-3.0391746110394253
2010-04-15,4.947388362847539,-4.771949679236068,-3.111036087282169
2010-04-16,4.941122744285317,-4.75779677238035,-3.251570116967117
2010-04-19,4.924820262951761,-4.756283803829745,-3.254614218433632
2010-04-20,4.928269179861967,-4.752480636684376,-3.225852986669173
2010-04-21,4.937103789777779,-4.754113424083939,-3.2843480530820495
2010-04-22,4.870392020449722,-4.702559269379105,-3.1319547947426596
2010-04-23,4.909343452243733,-4.740292840902908,-3.149197179222438
2010-04-26,4.844634589625412,-4.671718341716826,-3.0039766581533023
2010-04-27,4.797132846112847,-4.675214192339187,-2.775123287784147
2010-04-28,4.724509256190753,-4.645172748478337,-2.5623685391948423
2010-04-29,4.806263001603222,-4.668411624311519,-2.8803026559378813
2010-04-30,4.792082730412582,-4.61603855123982,-3.0991846388300197
2010-05-03,4.923544798477928,-4.709325900336231,-3.4480886571398877
2010-05-04,4.836483917824627,-4.648799881430386,-3.418754536373414
2010-05-05,4.81460913350017,-4.658498355149649,-3.756749017596582
2010-05-06,4.900485924918303,-4.718702622572209,-4.040353477269386
2010-05-07,4.915953887953776,-4.71339731721031,-4.339301624704197
2010-05-10,5.062293954875727,-4.872116949995761,-4.306517550029248
2010-05-11,5.043494954545336,-4.835094298897174,-4.326032489770525
2010-05-12,5.0353785753714595,-4.857839811236734,-4.2285819534783995
2010-05-13,5.017419427043872,-4.823377525058829,-4.289851477876921
2010-05-14,4.9302994236409425,-4.730360590021057,-4.354602285135605
2010-05-17,4.917296288307764,-4.752892528232312,-4.07537281131973
2010-05-18,4.920764003975813,-4.65900848033139,-4.350120785316537
2010-05-19,4.837523610826586,-4.6077667608060455,-4.158501420490057
2010-05-20,4.757658904158958,-4.469196926228676,-4.3520758013598275
2010-05-21,4.6490477946273705,-4.426353712427761,-3.9901989675275917
2010-05-24,4.632789325489967,-4.420797479616671,-3.988925708148347
2010-05-25,4.555065100552108,-4.316609571219645,-3.952780317134211
2010-05-26,4.634810649869367,-4.374741600401157,-3.9155041574084386
2010-05-27,4.630169071517435,-4.404400323836727,-3.6786235177392963
2010-05-28,4.510530953366141,-4.436072494764553,-3.873687613887359
2010-05-31,4.477089787360436,-4.392105452499848,-3.9020657586900573
2010-06-01,4.445707933403432,-4.369483622372921,-3.82974049928188
2010-06-02,4.469141469295457,-4.4059901375784305,-3.8082778797886143
2010-06-03,4.570351367466462,-4.521764503363939,-3.7915004210238554
2010-06-04,4.537874577217144,-4.480788555148552,-3.8458366893769598
2010-06-07,4.553130034645507,-4.528835960123178,-3.6881127659205095
2010-06-08,4.520453761676851,-4.5044750621095995,-3.6534340287751643
2010-06-09,4.540540284670373,-4.4956828862136735,-3.833304596777895
2010-06-10,4.549871198777093,-4.518578747830856,-3.742249592130688
2010-06-11,4.527135826198197,-4.4682916059410385,-3.8795501415298737
2010-06-14,4.542960592390551,-4.477010229576031,-3.8509648841370128
2010-06-15,4.584360806931023,-4.523071836974038,-3.795806153117786
2010-06-16,4.572732558755396,-4.494018817807371,-3.822052249057114
2010-06-17,4.578212936725341,-4.510758389011824,-3.757404041741299
2010-06-18,4.5810270960082935,-4.51261284630999,-3.6335377620358904
2010-06-21,4.596609040723106,-4.4913799421658185,-3.6231757379840315
2010-06-22,4.530042680940669,-4.425465387555868,-3.5579120197859955
2010-06-23,4.527411901089038,-4.406163501161248,-3.6400034963428602
2010-06-24,4.546711857987938,-4.385073890402511,-3.9097261570135533
2010-06-25,4.54691475899467,-4.37921269916122,-3.828851825786695
2010-06-28,4.49108725428457,-4.302753183138651,-3.759073083748439
2010-06-29,4.4547458000303415,-4.271381282267381,-3.83277952272557
2010-06-30,4.426008303536788,-4.199105674080718,-3.731325937290548
2010-07-01,4.4121027768031995,-4.118030663418689,-3.782154529284316
2010-07-02,4.430234955882096,-4.134772081027941,-3.860851275103982
2010-07-05,4.385013928161177,-4.0789310300937895,-3.963715928672099
2010-07-06,4.422980008365936,-4.113070738743257,-3.9046561047343737
2010-07-07,4.410722105249203,-4.09145234166685,-3.936990656584229
2010-07-08,4.413058842523517,-4.023182616498906,-3.8825282672107746
2010-07-09,4.3649554190127065,-3.9830192092966,-3.743705941710005
2010-07-12,4.342222625957315,-4.018976694587621,-3.736503666009513
2010-07-13,4.371219819382461,-4.049461369228507,-3.768338636105323
2010-07-14,4.326958144169952,-3.9957589187434452,-3.556961078547044
2010-07-15,4.377507307115519,-4.040847895158878,-3.5255202782378903
2010-07-16,4.345723527483073,-3.969881132986311,-3.597543704989826
2010-07-19,4.355052132917057,-3.9294613988773444,-3.5362565916629567
2010-07-20,4.345985953712162,-3.9495911190357464,-3.6031444882076036
2010-07-21,4.372740270739025,-3.9901159372338117,-3.7123777994924914
2010-07-22,4.399323389142707,-4.027680658476181,-3.7064559460675066
2010-07-23,4.386820163401957,-3.9881625852728453,-3.6572600037691023
2010-07-26,4.417696540995804,-4.044746748981153,-3.529281022223379
2010-07-27,4.413584641905775,-4.047697600765191,-3.3219456440624975
2010-07-28,4.426735547844912,-4.049543088795113,-3.5015646845282284
2010-07-29,4.421424606606785,-4.05265545559606,-3.482087758765543
2010-08-02,4.3980998234043165,-4.036122964051565,-3.443743304840886
2010-08-03,4.347805839440379,-3.947375203214004,-3.731464159607167
2010-08-04,4.297894686414332,-3.8910614686269085,-3.673501915278381
2010-08-05,4.245204114247979,-3.816691540905367,-3.6540775923685023
2010-08-06,4.1956130838924,-3.7406596006600905,-3.687198559107134
2010-08-09,4.2110510305201725,-3.7609047213408093,-3.7981925994396954
2010-08-10,4.27416098266559,-3.836111848713415,-3.882277699466822
2010-08-11,4.221480512814138,-3.7840375734846976,-4.122885233004362
2010-08-12,4.1920972059910495,-3.797762523761458,-4.0555120230509205
2010-08-13,4.209830559192663,-3.806866808553723,-4.11033895999232
2010-08-16,4.065281341641251,-3.6751854272214084,-3.906012102115753
2010-08-17,4.019971426040292,-3.6562224925460223,-3.6362931297150256
2010-08-18,3.9812824243749696,-3.592286398629117,-3.750031595212751
2010-08-19,3.99816523593858,-3.5934729452795793,-3.836850617876643
2010-08-23,3.900242587091681,-3.565599503573453,-3.550957725553839
2010-08-24,3.7846614581632068,-3.419889057769269,-3.6840993611748702
2010-08-25,3.6271176864529626,-3.293511542697461,-3.245969930315476
2010-08-26,3.6144992658108013,-3.301406569759706,-3.0707770643520567
2010-08-27,3.5511682343905178,-3.23527541359066,-2.955254747671005
2010-08-30,3.629301100501386,-3.2916846507965083,-3.202228953016388
2010-08-31,3.6036787382363387,-3.2541999037896456,-3.181356849287898
2010-09-01,3.717940365561225,-3.3970565917560744,-3.1774910558985563
2010-09-02,3.84196884746491,-3.509490853595122,-3.427989679586245
2010-09-03,3.959895120115007,-3.612491656982881,-3.5522123093256863
2010-09-06,3.9459799845153403,-3.5910280153175274,-3.579787861670856
2010-09-07,3.8679440200103565,-3.5037136970054377,-3.62420478612691
2010-09-08,3.8606553706599356,-3.5244707978796868,-3.3952770599374666
2010-09-09,3.8357709326940626,-3.5045694736803643,-3.1792153754304184
2010-09-13,3.989279253730996,-3.6558450695388895,-3.238519871554043
2010-09-14,3.904259220593054,-3.573267421715552,-3.1704074001457165
2010-09-15,3.959908431751345,-3.6250269243441133,-3.1484601201414186
2010-09-16,4.076916171336095,-3.734960637318445,-3.1174291461815375
2010-09-17,3.9803369604298178,-3.628756553301846,-3.111370839376911
2010-09-20,4.000454908360453,-3.6684043276413005,-2.986902725679502
2010-09-21,3.985875715322191,-3.6750013406510833,-2.9078611345144996
2010-09-22,3.9148606726620563,-3.582325734990797,-3.0039122700760736
2010-09-23,3.903862998853949,-3.5505013200353304,-3.2701332506091894
2010-09-24,3.9586808256737487,-3.588894179107367,-3.3511782618891197
2010-09-27,3.905601195736532,-3.4760715908698554,-3.4389934111185485
2010-09-28,3.8413968495819484,-3.4256812226988558,-3.291319776313842
2010-09-29,3.8020818587686027,-3.39133102353742,-3.0375251814621564
2010-09-30,3.8191376072571646,-3.302788822735259,-3.0347219721674925
2010-10-01,3.858778365022356,-3.2977613783820745,-3.048825342638964
2010-10-04,3.776447507819831,-3.255454794009962,-3.0676533973044773
2010-10-05,3.801986250752728,-3.27131680753659,-3.163853702552821
2010-10-06,3.799546423826135,-3.2578523560479393,-3.3029299357101407
2010-10-07,3.825192114031777,-3.2621850511738666,-3.307147989834332
2010-10-08,3.8633040127376184,-3.3001377122812174,-3.3646377424238527
2010-10-11,3.867790721354643,-3.290647104523705,-3.4604125460224044
2010-10-12,3.831755225507266,-3.253934282531784,-3.513585783365458
2010-10-13,3.8974576345637,-3.3331578944951357,-3.5444227892592073
2010-10-14,3.93522633258835,-3.314741239338244,-3.6805328618142314
2010-10-15,4.001988841600431,-3.3825947690402014,-3.6917309843459245
2010-10-18,3.9775706857524615,-3.3334162274036236,-3.4726113907857297
2010-10-19,3.9891607957251654,-3.33629565691362,-3.413537014096613
2010-10-20,3.9436687866257825,-3.288580383674833,-3.1827580935876707
2010-10-21,3.955698105184441,-3.309609535455162,-3.074766218449572
2010-10-22,3.9219153317394753,-3.2794753367704006,-2.9159588261182376
2010-10-25,3.913956204185973,-3.2635166528754436,-2.98961262147615
2010-10-26,3.920311210629119,-3.251018413495272,-2.8355051141454433
2010-10-27,3.9976314681371745,-3.346682239383492,-2.8135757018768697
2010-10-28,3.9705512644355236,-3.281233473707787,-2.899232443215798
2010-10-29,3.9579008676103284,-3.287135439227245,-2.9066180940446977
2010-11-01,3.9078573213973806,-3.2337668243183035,-2.8532184084798944
2010-11-02,3.853123594121276,-3.176991883577273,-2.7680634833704367
2010-11-03,3.7932349914972447,-3.1202709080380435,-2.7811145842462204
2010-11-04,3.880333600024687,-3.1695153734567922,-3.058704337568815
2010-11-05,3.9631197830788696,-3.240751951212128,-3.3304311987702873
2010-11-08,3.94550364374694,-3.195017311709945,-3.4053718900754726
2010-11-09,3.952214778847843,-3.224174435487974,-3.367966387868511
2010-11-10,3.9558958285053762,-3.235849782397077,-3.312358543320049
2010-11-11,4.0393140826387945,-3.312966502849555,-3.485824695742664
2010-11-12,4.05906578727701,-3.3878078098840225,-3.221902738573446
2010-11-15,4.092068039629509,-3.445958228888899,-3.0667832841113105
2010-11-16,4.14037859706968,-3.50700479035377,-3.14879933286247
2010-11-19,4.201816609362103,-3.618849571978733,-2.838169228559943
2010-11-22,4.188685543598781,-3.5907593404922755,-3.007828572172326
2010-11-23,4.110982294311229,-3.5342868958953133,-3.111642810844739
2010-11-24,4.191336403862186,-3.6777146632501214,-2.9646741919750994
