Date,beta0,beta1,beta2
2008-11-21,5.210363840240154,-1.742931409665892,-1.3742351626854656
2008-11-24,5.208388019669767,-1.742577683027452,-1.3678997946611733
2008-11-25,5.20678685018927,-1.7422195427088718,-1.362119412252905
2008-11-26,5.203631284811145,-1.7374127037644174,-1.3417770103781979
2008-11-27,5.199213000674368,-1.7299200137266566,-1.3177912829596437
2008-11-28,5.197944917488035,-1.7236917021470275,-1.520801914397087
2008-12-01,5.201640657017138,-1.714652555671653,-1.6169601986764968
2008-12-02,5.20675356537121,-1.7076492180616762,-1.6793327377713088
2008-12-03,5.206635624130019,-1.6984035879766692,-1.4972164924621543
2008-12-04,5.199644569714594,-1.6849775203853388,-1.3974988945717572
2008-12-05,5.1896951209323285,-1.669537820189844,-1.3293569029242815
2008-12-08,5.18139389914856,-1.6591132728292104,-1.2987129276560496
2008-12-11,5.17404793898293,-1.6497446660883934,-1.2752841646513196
2008-12-12,5.169350777698466,-1.6455863858841981,-1.2689707257147966
2008-12-15,5.166022116213123,-1.6429047099499494,-1.264600350377859
2008-12-16,5.1672505356355325,-1.6437665693245642,-1.3097593586005138
2008-12-17,5.168655001048706,-1.6428440867839644,-1.3308172854359086
2008-12-18,5.170309966438439,-1.642489394820399,-1.3463021769961634
2008-12-19,5.163989528171605,-1.6422249329889087,-1.4677688181341697
2008-12-22,5.161489317627244,-1.6404665120439708,-1.4564662436320628
2008-12-23,5.158293601764448,-1.6372000934958642,-1.4985839240755225
2008-12-24,5.156266499118516,-1.6327951749667806,-1.5007700740256458
2008-12-30,5.157476777390381,-1.6312533637501252,-1.4968864148646603
2008-12-31,5.159793621277627,-1.6269163175216537,-1.5214702946983445
2009-01-02,5.158050009792229,-1.6271386947389634,-1.5282035751319785
2009-01-05,5.15659794359062,-1.6263721895437506,-1.52494024240875
2009-01-06,5.154549179989662,-1.6279469931116826,-1.5297831501211667
2009-01-07,5.154098003633427,-1.631200606138104,-1.5327609480944648
2009-01-08,5.155378825408846,-1.6373269061513223,-1.5418416315592842
2009-01-09,5.157077253366547,-1.6427624488706591,-1.5569146454370117
2009-01-12,5.157905964330376,-1.6459771614462053,-1.5324588550766542
2009-01-13,5.157950808468145,-1.6482166650769605,-1.5183283049719294
2009-01-14,5.158442420678362,-1.6519142542416245,-1.5156982408113995
2009-01-15,5.161442610326262,-1.6614053889303015,-1.6401664676078322
2009-01-16,5.165623309441721,-1.665320848636433,-1.6880663964760658
2009-01-19,5.17039373981348,-1.6694548771947018,-1.7185796228408825
2009-01-20,5.17546641239286,-1.6730397180207255,-1.7396916742790551
2009-01-21,5.179008247955924,-1.6755670236529812,-1.72110128172016
2009-01-22,5.176975511231798,-1.680421951751449,-1.7436537307636824
2009-01-23,5.176176121168531,-1.6841035657989554,-1.7459407699981964
2009-01-27,5.178867172883018,-1.693457562495482,-1.7933666252905953
2009-01-28,5.179024369534091,-1.6934451393590908,-1.7828885841746047
2009-01-29,5.178496315533687,-1.692311019034858,-1.782061503076423
2009-01-30,5.178747683578776,-1.689907557597038,-1.7549953452766225
2009-02-02,5.179024712492636,-1.6898229725799052,-1.7568786691256575
2009-02-03,5.179708381292509,-1.6926513675101658,-1.7496471802615874
2009-02-04,5.166446831244974,-1.695372034013907,-1.7868474636657907
2009-02-05,5.158372711514858,-1.6959398753919166,-1.780172953217762
2009-02-06,5.1481628913657005,-1.695818176545324,-1.8214126572112996
2009-02-09,5.141160512921314,-1.6936321781532329,-1.8183703407968417
2009-02-10,5.134811188815649,-1.6897135499334357,-1.797594384368304
2009-02-11,5.127786646887568,-1.6863486827655967,-1.8114915747453564
2009-02-12,5.115254614126661,-1.6808393788917535,-1.822849914361487
2009-02-13,5.1064415604918745,-1.6747087355667116,-1.8135759561367057
2009-02-16,5.099043997799851,-1.6679880966920286,-1.7936002229826369
2009-02-17,5.093046875421946,-1.6622036313177755,-1.7833497858648586
2009-02-18,5.088591914771779,-1.659870375285611,-1.7770083224275999
2009-02-19,5.085628646400787,-1.6584493293091078,-1.772817482206419
2009-02-20,5.082600509284386,-1.655364979070005,-1.7591055758369205
2009-02-23,5.072241249906428,-1.6501137516976656,-1.7517405270486566
2009-02-24,5.062020219476132,-1.6452164353236685,-1.7327991563542475
2009-02-25,5.0553310371282345,-1.6412923943176274,-1.7094635725588998
2009-02-26,5.0468367904055516,-1.6382176611697914,-1.717127232429182
2009-02-27,5.035307683831673,-1.630291099984199,-1.7511212377453482
2009-03-02,5.0274327561048,-1.6227272044406447,-1.7698749940565313
2009-03-03,5.022052801433988,-1.6171652214985424,-1.7710346257393645
2009-03-04,5.01786274863088,-1.6120991461427896,-1.7647123517776542
2009-03-05,5.014527169855516,-1.610459019182586,-1.7498119814732185
2009-03-06,5.010964078261783,-1.6072759029474297,-1.732951665099713
2009-03-09,5.007266166068254,-1.6023574937804372,-1.7332196593111557
2009-03-12,5.003425094836324,-1.595653515953141,-1.7231742663587621
2009-03-13,5.000849898825824,-1.589982626199364,-1.7388672527135014
2009-03-16,4.99966030845336,-1.5863466342528125,-1.7496618764611198
2009-03-17,4.998976971038058,-1.5852790262670475,-1.7622970459120457
2009-03-18,4.998683723086799,-1.5846433606800283,-1.7681088206490037
2009-03-19,4.99350201199983,-1.591849189767813,-1.7477068527792887
2009-03-20,4.989191956250992,-1.5961492938578956,-1.7187912601004278
2009-03-23,4.985624988754412,-1.5997373487199797,-1.7082203195814767
2009-03-24,4.982493682122585,-1.602811591957879,-1.6956965081657416
2009-03-25,4.980410014520007,-1.606179079233643,-1.6846294950301497
2009-03-26,4.978158787044258,-1.6114249559218465,-1.6696505706443279
2009-03-27,4.964280146421531,-1.6148555354936416,-1.7176656656912532
2009-03-30,4.95588886981041,-1.6173812004891128,-1.7294301835506898
2009-03-31,4.948384643052778,-1.6257522352563285,-1.719517459252947
2009-04-01,4.943066334629997,-1.6325583411077724,-1.6971047861389117
2009-04-02,4.9074927984967545,-1.6285061589787353,-1.7858926497853214
2009-04-03,4.914418188119256,-1.6327453917331933,-1.6534453275783774
2009-04-06,4.915839879507212,-1.6359389934180977,-1.5924775430874045
2009-04-07,4.9210080323427166,-1.6356967393147084,-1.8223569938501618
2009-04-08,4.8982859023492304,-1.6256754816853656,-1.8735716573384056
2009-04-09,4.906988801482507,-1.6399622653994141,-1.900341250946046
2009-04-14,4.912264468731267,-1.6565029829658282,-2.139958406046906
2009-04-15,4.923068817099235,-1.6704030109826447,-2.2604047402108574
2009-04-16,4.9352758441924705,-1.6871419107416088,-2.354213880949828
2009-04-17,4.947230643163733,-1.7001873740731137,-2.408673702311448
2009-04-20,4.957619443171597,-1.7119889963784842,-2.4481338270657926
2009-04-21,4.96515690652347,-1.7220723971008487,-2.501101933810535
2009-04-22,4.9717764549720895,-1.732133557284877,-2.5587901182789
2009-04-23,4.978191291986951,-1.7401296280400729,-2.589106509805917
2009-04-24,4.983096114035322,-1.7447325608482678,-2.593103545848259
2009-04-27,4.9872396821797755,-1.7494928174931608,-2.60209320156601
2009-04-28,4.992178190267589,-1.756465469880041,-2.6350622791883276
2009-04-29,4.97042884189913,-1.7513979055330533,-2.646376984478535
2009-04-30,4.979587546962262,-1.7558101017391023,-2.5633584781306262
2009-05-04,4.96006455299106,-1.7493210419600036,-2.5719319331869235
2009-05-05,4.9465308797217125,-1.744076194621597,-2.5627597245622837
2009-05-06,4.922565278295454,-1.7338869425887524,-2.535277157942799
2009-05-07,4.90435625210892,-1.727111590876756,-2.5035934443123695
2009-05-08,4.889890429126591,-1.71992126857546,-2.4547045352247925
2009-05-11,4.878610993426101,-1.715976191847195,-2.4038682488173
2009-05-12,4.869036912006513,-1.712452970647615,-2.3571972389355906
2009-05-13,4.865723692443483,-1.711237914206195,-2.2962931196659055
2009-05-14,4.863319006873873,-1.7140721433622976,-2.295938991371702
2009-05-15,4.861274836903734,-1.7184910302678678,-2.2949037745351513
2009-05-18,4.859737597036912,-1.7213744609890465,-2.2895130205583185
2009-05-19,4.859125102778608,-1.7242685431758682,-2.272420849954459
2009-05-20,4.858480572151621,-1.726949936089963,-2.264051394978899
2009-05-21,4.857581443003929,-1.7300841060700212,-2.2579286145110986
2009-05-22,4.857917939981012,-1.733563010547451,-2.2578144162051
2009-05-25,4.85817236779636,-1.7361940889153307,-2.261325772250625
2009-05-26,4.857851328260242,-1.736632686722906,-2.2550112173931005
2009-05-27,4.857466309347252,-1.735054732512198,-2.2388686757181273
2009-05-28,4.856098479848321,-1.7334400553913696,-2.2237358869344854
2009-05-29,4.854481478978594,-1.7316534102501686,-2.2128341849822224
2009-06-01,4.853305945641736,-1.7309980261413223,-2.2085694005838246
2009-06-02,4.853504716559274,-1.7319738580055286,-2.2009516456867844
2009-06-03,4.854185869737721,-1.73450557518801,-2.2025573008050037
2009-06-04,4.856190257092119,-1.7343818073563324,-2.1830631420954356
2009-06-05,4.855707274935272,-1.7311519590108941,-2.1480183992203856
2009-06-08,4.880473812902882,-1.7363047079173712,-2.081371937567818
2009-06-09,4.867272151778206,-1.7279444276041536,-2.127723749465216
2009-06-10,4.858208411202299,-1.7182152828654054,-2.1249113712153496
2009-06-11,4.850381979116545,-1.7116135173439453,-2.1422114277670516
2009-06-12,4.843983746918868,-1.7016083927850485,-2.1131726125825843
2009-06-15,4.838113123001394,-1.694813000591136,-2.0649675551016586
2009-06-16,4.833661728089514,-1.6919832801789623,-2.046924688467621
2009-06-17,4.8307116330723785,-1.690849901240583,-2.0362517687426256
2009-06-18,4.829130550549862,-1.6923612469379796,-2.0416404474072793
2009-06-19,4.831294363764025,-1.6938668179395784,-2.02516707084811
2009-06-22,4.83340282545455,-1.6975034056925766,-2.027382017618374
2009-06-23,4.835028743899863,-1.699994586430384,-2.028416013947537
2009-06-24,4.836297380781913,-1.7021159754844992,-2.0286359859211305
2009-06-25,4.837493204731946,-1.7054288344148265,-2.0319315686507453
2009-06-26,4.838952985468539,-1.7091660260292443,-2.036044306824379
2009-06-29,4.840420485914196,-1.7127024336001444,-2.0401248601554127
2009-06-30,4.844026197534943,-1.7096527597006896,-2.0497405104364286
2009-07-01,4.844786580223494,-1.7125345648783419,-2.150055333982714
2009-07-02,4.846545897321566,-1.7151831523918797,-2.1088011082526146
2009-07-03,4.8473602886889156,-1.7188561469210506,-2.093788806905876
2009-07-06,4.847539870606096,-1.7215637130267858,-2.0835783164965833
2009-07-07,4.8474514005754665,-1.7237053533520321,-2.0768874904357055
2009-07-08,4.8472900943176676,-1.7263425102967056,-2.073002872829782
2009-07-09,4.847448339016632,-1.7277885117449203,-2.072827869778741
2009-07-10,4.8469949038159506,-1.72838114723768,-2.0678472331660833
2009-07-13,4.84617482768853,-1.7296475112679328,-2.066678790613508
2009-07-14,4.843925288476065,-1.7270428117207859,-2.02709045343279
2009-07-15,4.840519283719035,-1.7232667796300527,-1.999078777513234
2009-07-16,4.83674319353176,-1.723339636603991,-1.9948344235212492
2009-07-17,4.8347237127322975,-1.7223282628376544,-1.9959430362208697
2009-07-20,4.8354103566624085,-1.7221943804846152,-1.9962497013916023
