Date,rate_unit,beta0,beta1,beta2
2010-04-20,decimal,0.04624450333718546,-0.011619930845822928,0.00902885220934275
2010-04-21,decimal,0.04644818233824637,-0.011982287725452458,0.008767149523639469
2010-04-22,decimal,0.04656527025286285,-0.012169924344105836,0.008653022572334313
2010-04-23,decimal,0.04702425494076705,-0.01275711014660138,0.007614076964411773
2010-04-26,decimal,0.047044302023328884,-0.012843864247041585,0.007869783649674266
2010-04-27,decimal,0.04726074152063724,-0.012963597417830531,0.007040925282371893
2010-04-28,decimal,0.047273310980407164,-0.013026457272466483,0.006852094780089992
2010-04-29,decimal,0.047266833024112165,-0.013048003511824028,0.00683634929140293
2010-04-30,decimal,0.04726856350872372,-0.013071397576381377,0.006838690496473328
2010-05-03,decimal,0.04711791592046606,-0.012965133814395544,0.007325411610937307
2010-05-04,decimal,0.04709350201274715,-0.01291068473800652,0.007303986119047218
2010-05-05,decimal,0.04707575120920808,-0.012891867405986426,0.007323983074657309
2010-05-06,decimal,0.047066257974091495,-0.012881975666893171,0.007336676967223656
2010-05-07,decimal,0.04730864961106978,-0.013155848235854537,0.006814902484838516
2010-05-10,decimal,0.04752314896200901,-0.013390309122588387,0.006424468812987162
2010-05-11,decimal,0.04768006134384395,-0.013496586625716858,0.006046739360661376
2010-05-12,decimal,0.047650798870159966,-0.013407934909359617,0.006074835056433005
2010-05-13,decimal,0.04763709329568511,-0.013365846029860339,0.006066364130302273
2010-05-14,decimal,0.04742921300125255,-0.013291450199351369,0.006635663907387845
2010-05-17,decimal,0.04711912885935084,-0.013074794142886158,0.0069971837767487215
2010-05-18,decimal,0.046897659872807876,-0.012925936571262075,0.0074740628173483046
2010-05-19,decimal,0.046806259524505706,-0.012833881158120643,0.007642079821549111
2010-05-20,decimal,0.046874354986777236,-0.012917081627407208,0.007503357704131902
2010-05-21,decimal,0.04695635063024014,-0.013004781336851741,0.007290433805938978
2010-05-24,decimal,0.04702706747205824,-0.013097845904215671,0.0071731387351215495
2010-05-25,decimal,0.04699048376396671,-0.01306227093752603,0.007287479800670313
2010-05-26,decimal,0.04700872785030081,-0.013094284021087746,0.007265441177336499
2010-05-27,decimal,0.04703790722156216,-0.013112164172728279,0.00718443084916433
2010-05-28,decimal,0.04705701960193238,-0.013124479626965849,0.007134098338106175
2010-05-31,decimal,0.047160520510995896,-0.013262411810529333,0.0067480036560560635
2010-06-01,decimal,0.04718649395280379,-0.013317642275286319,0.006712958748667818
2010-06-02,decimal,0.0470305202113085,-0.013219608254150817,0.006744757399091061
2010-06-03,decimal,0.04694452532804192,-0.013147597930584919,0.006816758997451947
2010-06-04,decimal,0.046778020337138376,-0.012992697580537142,0.007151169052336597
2010-06-07,decimal,0.04664910815030817,-0.012883882677214567,0.007427493917784339
2010-06-08,decimal,0.04653793482986777,-0.012769931571116912,0.007638311438338464
2010-06-09,decimal,0.04671644869196357,-0.012946775229946476,0.007753346761287573
2010-06-10,decimal,0.046883051484791174,-0.01313460894476888,0.007600450036455776
2010-06-11,decimal,0.046972159846576815,-0.01326271149033486,0.007545066901975456
2010-06-14,decimal,0.04710434711426864,-0.01340221658768974,0.007353260501657061
2010-06-15,decimal,0.04703557211548161,-0.013286814464235184,0.0075238312965046185
2010-06-16,decimal,0.04706451923100662,-0.01336994316219079,0.007606253410138639
2010-06-17,decimal,0.046993748813589545,-0.013319928380291076,0.007847767258280902
2010-06-18,decimal,0.04699653480612693,-0.013343272036018967,0.007879369470105275
2010-06-21,decimal,0.046650768831443076,-0.01300057551711321,0.008678734785612216
2010-06-22,decimal,0.046533477719851425,-0.012856406967305022,0.008864931664630675
2010-06-23,decimal,0.04664497841891993,-0.012972860687077547,0.008586215859980277
2010-06-24,decimal,0.04684121890922579,-0.013188984157495759,0.008168809740588121
2010-06-25,decimal,0.04678498963799208,-0.013117086346243806,0.008095475889768559
2010-06-28,decimal,0.04692122617223964,-0.013253232249632287,0.00770580024418527
2010-06-29,decimal,0.046816712985695896,-0.013140752588259532,0.007916644751231989
